pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key
primary:e926ec6a69cc575c:132:136,primary,0.25,e926ec6a69cc575c,Bridge-0.2_mts_8692,1.0,1.0,boundary,132,136,0.1617400281562027,90.57517779556228,90.41343776740608,71.875,96.09375,1.178371848028578,1.9588942469556203,primary:e926ec6a69cc575c:132:136
primary:e926ec6a69cc575c:133:137,primary,0.25,e926ec6a69cc575c,Bridge-0.4_mts_8692,1.0,1.0,boundary,133,137,0.1834716080782357,90.56943451708507,90.38596290900684,94.53125,97.65625,1.7319320052997662,2.297786461604305,primary:e926ec6a69cc575c:133:137
primary:e93e621b5e14563f:34:40,primary,0.25,e93e621b5e14563f,IL-native,1.0,0.0,boundary,34,40,0.0,0.0,0.0,94.53125,100.0,1.6699307776654089,3.1476798410930114,primary:e93e621b5e14563f:34:40
primary:e93e621b5e14563f:37:46,primary,0.25,e93e621b5e14563f,IL-native,1.0,0.0,boundary,37,46,0.0,0.0,0.0,78.125,100.0,1.2282491505762327,3.075257671933981,primary:e93e621b5e14563f:37:46
primary:e93e621b5e14563f:43:58,primary,0.25,e93e621b5e14563f,IL-native,1.0,0.0,boundary,43,58,0.0,0.0,0.0,94.53125,96.875,1.7127415383963984,1.8678793401042233,primary:e93e621b5e14563f:43:58
primary:e9b0d4743b3f5256:132:128,primary,0.25,e9b0d4743b3f5256,Bridge-0.2_mts_8692,1.0,1.0,boundary,132,128,0.0,100.0,100.0,82.8125,98.4375,1.2226141410320137,1.5647143192595823,primary:e9b0d4743b3f5256:132:128
primary:e9b0d4743b3f5256:140:136,primary,0.25,e9b0d4743b3f5256,Bridge-0.2_mts_8692,1.0,1.0,boundary,140,136,0.0,100.0,100.0,93.75,98.4375,1.372331846065559,1.6849038228924054,primary:e9b0d4743b3f5256:140:136
primary:e9b0d4743b3f5256:33:49,primary,0.25,e9b0d4743b3f5256,IL-native,1.0,1.0,boundary,33,49,0.0,100.0,100.0,60.9375,96.875,1.0433062220785139,1.5171630330537471,primary:e9b0d4743b3f5256:33:49
primary:e9b0d4743b3f5256:37:56,primary,0.25,e9b0d4743b3f5256,IL-native,1.0,1.0,boundary,37,56,0.0,100.0,100.0,68.75,100.0,1.0804189008970957,1.803653222070507,primary:e9b0d4743b3f5256:37:56
primary:e9c9a2873a275365:32:53,primary,0.25,e9c9a2873a275365,IL-native,1.0,1.0,boundary,32,53,0.0,100.0,100.0,54.6875,95.3125,1.0324316174169959,1.478060615355796,primary:e9c9a2873a275365:32:53
primary:e9c9a2873a275365:35:62,primary,0.25,e9c9a2873a275365,IL-native,1.0,1.0,boundary,35,62,0.0,100.0,100.0,68.75,95.3125,1.1248231645676048,1.4752859453064562,primary:e9c9a2873a275365:35:62
primary:e9cd4fda706e5516:150:146,primary,0.25,e9cd4fda706e5516,Bridge-0.6_mts_8751,1.0,1.0,boundary,150,146,0.0,100.0,100.0,85.9375,96.875,1.2970753608618513,1.601112064235852,primary:e9cd4fda706e5516:150:146
primary:e9cd4fda706e5516:158:154,primary,0.25,e9cd4fda706e5516,Bridge-0.6_mts_8751,1.0,1.0,boundary,158,154,0.0,100.0,100.0,86.71875,97.65625,1.3046767567973832,1.668819772346706,primary:e9cd4fda706e5516:158:154
primary:e9cd4fda706e5516:151:147,primary,0.25,e9cd4fda706e5516,Bridge-0.8_mts_8751,1.0,1.0,boundary,151,147,0.0,100.0,100.0,94.53125,98.4375,1.5356764707924722,1.8147465123766693,primary:e9cd4fda706e5516:151:147
primary:e9cd4fda706e5516:159:155,primary,0.25,e9cd4fda706e5516,Bridge-0.8_mts_8751,1.0,1.0,boundary,159,155,0.0,100.0,100.0,94.53125,98.4375,1.5350282424408148,2.005877371843044,primary:e9cd4fda706e5516:159:155
primary:e9cd4fda706e5516:33:43,primary,0.25,e9cd4fda706e5516,IL-native,1.0,1.0,boundary,33,43,0.0,100.0,100.0,91.40625,98.4375,1.4173856964302407,1.9694249343003785,primary:e9cd4fda706e5516:33:43
primary:e9cd4fda706e5516:35:55,primary,0.25,e9cd4fda706e5516,IL-native,1.0,1.0,boundary,35,55,0.0,100.0,100.0,68.75,98.4375,1.1275540912017727,1.7665042825432298,primary:e9cd4fda706e5516:35:55
primary:e9cd4fda706e5516:36:61,primary,0.25,e9cd4fda706e5516,IL-native,1.0,1.0,boundary,36,61,0.0,100.0,100.0,60.15625,98.4375,1.0426668083493587,2.039874972803636,primary:e9cd4fda706e5516:36:61
primary:e9cd4fda706e5516:90:80,primary,0.25,e9cd4fda706e5516,mts_8751,1.0,1.0,boundary,90,80,0.0,100.0,100.0,93.75,98.4375,1.4751268010401548,2.0554832408085053,primary:e9cd4fda706e5516:90:80
primary:e9f4daa7d910568c:164:172,primary,0.25,e9f4daa7d910568c,Bridge-0.2_grpo_9041,1.0,1.0,boundary,164,172,0.004986680223581175,98.41279957217765,98.40781289195407,86.71875,97.65625,1.2868785590044476,1.7034681808092063,primary:e9f4daa7d910568c:164:172
primary:ea808fbdaf2a5375:160:164,primary,0.25,ea808fbdaf2a5375,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,164,0.0,100.0,100.0,94.53125,98.4375,1.4732983247671922,1.8549411435251058,primary:ea808fbdaf2a5375:160:164
primary:ea808fbdaf2a5375:34:40,primary,0.25,ea808fbdaf2a5375,IL-native,1.0,1.0,boundary,34,40,0.0,100.0,100.0,70.3125,96.875,1.1392983469937479,1.6831003800418343,primary:ea808fbdaf2a5375:34:40
primary:ea808fbdaf2a5375:35:42,primary,0.25,ea808fbdaf2a5375,IL-native,1.0,1.0,boundary,35,42,0.0,100.0,100.0,89.84375,96.875,1.3488202252982016,1.68842109368579,primary:ea808fbdaf2a5375:35:42
primary:eb2ede89ad9b5a6e:128:136,primary,0.25,eb2ede89ad9b5a6e,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,136,0.07155148028485314,94.97077284305044,95.0423243233353,85.9375,96.875,1.2398678215606862,1.7658265773991186,primary:eb2ede89ad9b5a6e:128:136
primary:eb2ede89ad9b5a6e:35:44,primary,0.25,eb2ede89ad9b5a6e,IL-native,1.0,1.0,boundary,35,44,0.12434899095703145,94.69793104925644,94.57358205829941,81.25,96.875,1.159311546522762,1.7830631487762403,primary:eb2ede89ad9b5a6e:35:44
primary:eb2ede89ad9b5a6e:41:38,primary,0.25,eb2ede89ad9b5a6e,IL-native,1.0,1.0,boundary,41,38,0.19307781663103185,94.63863861883551,94.44556080220448,60.9375,99.21875,1.0269620861491022,2.212600439910027,primary:eb2ede89ad9b5a6e:41:38
primary:eb2ede89ad9b5a6e:59:43,primary,0.25,eb2ede89ad9b5a6e,IL-native,1.0,1.0,boundary,59,43,0.17509786198969834,94.80932561620712,94.63422775421742,68.75,95.3125,1.0955494669049375,1.5961376267517642,primary:eb2ede89ad9b5a6e:59:43
primary:eb2ede89ad9b5a6e:60:62,primary,0.25,eb2ede89ad9b5a6e,IL-native,1.0,1.0,boundary,60,62,0.0042266269848454385,95.48793270345092,95.49215933043577,83.59375,95.3125,1.1856031277460126,1.6256852100701347,primary:eb2ede89ad9b5a6e:60:62
primary:eba5b88270db545e:33:32,primary,0.25,eba5b88270db545e,IL-native,1.0,1.0,boundary,33,32,0.0,58.333333333333336,58.333333333333336,57.8125,97.65625,1.0553568493740442,1.911742115593266,primary:eba5b88270db545e:33:32
primary:ebb4d3e033ae55e2:130:138,primary,0.25,ebb4d3e033ae55e2,Bridge-0.6_mts_8692,1.0,1.0,boundary,130,138,0.029940081167609378,85.69181511711298,85.66187503594537,89.0625,100.0,1.2448856265749269,1.528420283627369,primary:ebb4d3e033ae55e2:130:138
primary:ebb4d3e033ae55e2:134:142,primary,0.25,ebb4d3e033ae55e2,Bridge-0.6_mts_8692,1.0,1.0,boundary,134,142,0.015808629850340594,85.67632555907122,85.66051692922088,89.0625,97.65625,1.2337754224684307,1.4215670917022463,primary:ebb4d3e033ae55e2:134:142
primary:ebb4d3e033ae55e2:19:17,primary,0.25,ebb4d3e033ae55e2,GT,1.0,1.0,boundary,19,17,0.0043064570028263915,85.40467529765982,85.400368840657,89.0625,100.0,1.2487388368131738,1.5407495193589908,primary:ebb4d3e033ae55e2:19:17
primary:ebb4d3e033ae55e2:52:36,primary,0.25,ebb4d3e033ae55e2,IL-native,1.0,1.0,boundary,52,36,0.03436635716047931,85.68798459985834,85.72235095701882,89.84375,97.65625,1.2529104440263434,1.4180814568046471,primary:ebb4d3e033ae55e2:52:36
primary:ec646e4956125fcf:32:38,primary,0.25,ec646e4956125fcf,IL-native,1.0,1.0,boundary,32,38,0.06454822866984955,97.73957367304745,97.8041219017173,50.0,95.3125,1.000340815555524,1.6428073899446525,primary:ec646e4956125fcf:32:38
primary:ec646e4956125fcf:40:52,primary,0.25,ec646e4956125fcf,IL-native,1.0,1.0,boundary,40,52,0.1320847853382503,97.9724585139255,97.84037372858725,59.375,95.3125,1.0521703231280903,1.6584288155819742,primary:ec646e4956125fcf:40:52
primary:ec646e4956125fcf:49:61,primary,0.25,ec646e4956125fcf,IL-native,1.0,1.0,boundary,49,61,0.119445035066434,97.03349539652524,96.9140503614588,88.28125,97.65625,1.2798727530429483,1.7887989378111573,primary:ec646e4956125fcf:49:61
primary:ec765c8fe97a51bd:46:47,primary,0.25,ec765c8fe97a51bd,IL-native,1.0,1.0,boundary,46,47,0.16718866999184456,95.03542108753491,94.86823241754307,56.25,96.875,1.0360906075630885,1.787098425747117,primary:ec765c8fe97a51bd:46:47
primary:ed47cee1c67e5d43:4:31,primary,0.25,ed47cee1c67e5d43,GT,1.0,1.0,boundary,4,31,0.0008119832432527119,97.71591767087395,97.7151056876307,93.75,99.21875,1.54161067100362,2.1112408562401415,primary:ed47cee1c67e5d43:4:31
primary:ed47cee1c67e5d43:6:28,primary,0.25,ed47cee1c67e5d43,GT,1.0,1.0,boundary,6,28,0.00016841575413195642,97.71026342259252,97.71043183834665,92.1875,95.3125,1.4604666451880821,1.5729419445951276,primary:ed47cee1c67e5d43:6:28
primary:ed47cee1c67e5d43:8:20,primary,0.25,ed47cee1c67e5d43,GT,1.0,1.0,boundary,8,20,0.0002775573059921044,97.70649814650749,97.7062205892015,92.1875,100.0,1.4999906024096754,2.96587957868511,primary:ed47cee1c67e5d43:8:20
primary:ed47cee1c67e5d43:12:9,primary,0.25,ed47cee1c67e5d43,GT,1.0,1.0,boundary,12,9,0.05160211814008164,97.82206035415783,97.77045823601775,92.1875,95.3125,1.4972381662985423,1.6123969930246407,primary:ed47cee1c67e5d43:12:9
primary:ed47cee1c67e5d43:26:13,primary,0.25,ed47cee1c67e5d43,GT,1.0,1.0,boundary,26,13,6.30749943866249e-05,97.71178835369149,97.71185142868588,93.75,100.0,1.5516127897723035,2.4169747577999816,primary:ed47cee1c67e5d43:26:13
primary:ed47cee1c67e5d43:29:11,primary,0.25,ed47cee1c67e5d43,GT,1.0,1.0,boundary,29,11,0.0007652890800358136,97.71795515503189,97.71718986595185,93.75,100.0,1.5385691915828466,2.5915510895066953,primary:ed47cee1c67e5d43:29:11
primary:ed47cee1c67e5d43:39:36,primary,0.25,ed47cee1c67e5d43,IL-native,1.0,1.0,boundary,39,36,0.15269407775910793,97.79101856204288,97.63832448428377,67.1875,98.4375,1.0723270661822084,2.027339459664845,primary:ed47cee1c67e5d43:39:36
primary:ed54b128881a5278:132:128,primary,0.25,ed54b128881a5278,Bridge-0.2_mts_8692,1.0,1.0,boundary,132,128,0.011375134147257882,91.38816053891355,91.3767854047663,92.1875,97.65625,1.8845032623540567,2.7560017668177608,primary:ed54b128881a5278:132:128
primary:ed54b128881a5278:152:156,primary,0.25,ed54b128881a5278,Bridge-0.2_mts_8751,1.0,1.0,boundary,152,156,0.022942541117345172,91.4533649427474,91.43042240163005,92.96875,97.65625,1.93023277563275,2.7456418407917456,primary:ed54b128881a5278:152:156
primary:ed54b128881a5278:145:153,primary,0.25,ed54b128881a5278,Bridge-0.4_mts_8751,1.0,1.0,boundary,145,153,0.23331126693247484,91.71740966454868,91.48409839761621,87.5,96.09375,1.6368298712220855,2.295387667292441,primary:ed54b128881a5278:145:153
primary:ed54b128881a5278:149:157,primary,0.25,ed54b128881a5278,Bridge-0.4_mts_8751,1.0,1.0,boundary,149,157,0.03773019125129906,91.49929595011189,91.46156575886059,94.53125,97.65625,1.9837063959809453,3.038237385425524,primary:ed54b128881a5278:149:157
primary:ed54b128881a5278:146:150,primary,0.25,ed54b128881a5278,Bridge-0.6_mts_8751,1.0,1.0,boundary,146,150,0.19567525830218813,91.7332920386813,91.53761678037911,94.53125,95.3125,1.9773856936687944,2.165825747674339,primary:ed54b128881a5278:146:150
primary:ed54b128881a5278:32:44,primary,0.25,ed54b128881a5278,IL-native,1.0,1.0,boundary,32,44,0.059221280064974735,92.45405176328049,92.51327304334546,75.0,100.0,1.2806599737294042,3.987269758117366,primary:ed54b128881a5278:32:44
primary:ed717de405885939:46:38,primary,0.25,ed717de405885939,IL-native,1.0,1.0,boundary,46,38,0.10860697684012166,88.6669893082476,88.77559628508772,94.53125,100.0,1.6076418861173636,3.0822118187794314,primary:ed717de405885939:46:38
primary:ed717de405885939:61:56,primary,0.25,ed717de405885939,IL-native,1.0,1.0,boundary,61,56,0.011599021899343143,88.36940762966856,88.3810066515679,91.40625,98.4375,1.5070817165888777,1.9001882157997216,primary:ed717de405885939:61:56
primary:edb7e230c20f542a:56:47,primary,0.25,edb7e230c20f542a,IL-native,1.0,1.0,boundary,56,47,0.0015207986217831149,87.13048047198755,87.13200127060934,77.34375,98.4375,1.211973742374751,1.8826535401869429,primary:edb7e230c20f542a:56:47
primary:edf80e77e2e65098:148:152,primary,0.25,edf80e77e2e65098,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,152,0.005235512273785048,95.15694646266792,95.15171095039413,93.75,95.3125,1.7550497666332507,1.8957096396499107,primary:edf80e77e2e65098:148:152
primary:edfca2d846ee5acf:145:149,primary,0.25,edfca2d846ee5acf,Bridge-0.4_mts_8751,1.0,1.0,boundary,145,149,0.207088145075204,90.75488856408526,90.54780041901006,94.53125,97.65625,2.009797079294346,2.774728993947958,primary:edfca2d846ee5acf:145:149
primary:edfca2d846ee5acf:139:135,primary,0.25,edfca2d846ee5acf,Bridge-0.8_mts_8692,1.0,1.0,boundary,139,135,0.065611176022216,91.23387827866169,91.29948945468391,93.75,95.3125,1.785969966432795,2.2698156223893107,primary:edfca2d846ee5acf:139:135
primary:edfca2d846ee5acf:0:1,primary,0.25,edfca2d846ee5acf,GT,1.0,1.0,boundary,0,1,8.933692508605873e-05,90.88406155525165,90.88397221832656,94.53125,96.09375,2.107337831721341,2.438547691181792,primary:edfca2d846ee5acf:0:1
primary:edfca2d846ee5acf:6:5,primary,0.25,edfca2d846ee5acf,GT,1.0,1.0,boundary,6,5,0.0002340780662848374,90.88412529619384,90.88435937426013,90.625,96.09375,1.5836598891175075,2.504180073788646,primary:edfca2d846ee5acf:6:5
primary:edfca2d846ee5acf:7:14,primary,0.25,edfca2d846ee5acf,GT,1.0,1.0,boundary,7,14,0.10851230890806107,90.7573181080001,90.64880579909205,94.53125,95.3125,2.17097786538858,2.2828394080088645,primary:edfca2d846ee5acf:7:14
primary:edfca2d846ee5acf:8:18,primary,0.25,edfca2d846ee5acf,GT,1.0,1.0,boundary,8,18,0.011935689593443044,90.8800778248723,90.86814213527886,91.40625,97.65625,1.590590233117744,2.6968786492921453,primary:edfca2d846ee5acf:8:18
primary:edfca2d846ee5acf:26:15,primary,0.25,edfca2d846ee5acf,GT,1.0,1.0,boundary,26,15,0.006647997489992008,90.88411520716478,90.89076320465477,94.53125,99.21875,1.8301025028618967,3.521127532528848,primary:edfca2d846ee5acf:26:15
primary:edfca2d846ee5acf:27:19,primary,0.25,edfca2d846ee5acf,GT,1.0,1.0,boundary,27,19,0.20468228458649662,90.83653279154774,90.63185050696124,94.53125,95.3125,2.206290046095646,2.274058302896073,primary:edfca2d846ee5acf:27:19
primary:edfca2d846ee5acf:28:3,primary,0.25,edfca2d846ee5acf,GT,1.0,1.0,boundary,28,3,0.0023224024704262547,90.88258977161505,90.88026736914462,94.53125,96.09375,1.8392901325488027,2.4191023488353958,primary:edfca2d846ee5acf:28:3
primary:edfca2d846ee5acf:30:16,primary,0.25,edfca2d846ee5acf,GT,1.0,1.0,boundary,30,16,0.0009359898361367414,90.88392579024922,90.88298980041309,94.53125,98.4375,1.8924145770057106,3.0978036630330497,primary:edfca2d846ee5acf:30:16
primary:edfca2d846ee5acf:68:77,primary,0.25,edfca2d846ee5acf,mts_8692,1.0,1.0,boundary,68,77,0.009715265468742018,91.03477414427763,91.02505887880889,94.53125,96.09375,2.175493796039129,2.500693855795135,primary:edfca2d846ee5acf:68:77
primary:edfca2d846ee5acf:73:74,primary,0.25,edfca2d846ee5acf,mts_8692,1.0,1.0,boundary,73,74,0.018543487128255265,91.19215423439498,91.21069772152323,93.75,95.3125,1.744998451269239,2.3371841010411507,primary:edfca2d846ee5acf:73:74
primary:edfca2d846ee5acf:76:65,primary,0.25,edfca2d846ee5acf,mts_8692,1.0,1.0,boundary,76,65,0.04918945693222554,91.25769800855207,91.3068874654843,94.53125,96.09375,2.121846391133809,2.5311426956044114,primary:edfca2d846ee5acf:76:65
primary:ee05069c50295595:128:132,primary,0.25,ee05069c50295595,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.0,100.0,100.0,93.75,96.875,1.7761076849786963,1.956888867870276,primary:ee05069c50295595:128:132
primary:ee05069c50295595:144:148,primary,0.25,ee05069c50295595,Bridge-0.2_mts_8751,1.0,1.0,boundary,144,148,0.0,100.0,100.0,90.625,96.09375,1.6317725606642106,1.8310460262944734,primary:ee05069c50295595:144:148
primary:ee05069c50295595:156:152,primary,0.25,ee05069c50295595,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,152,0.0,100.0,100.0,91.40625,96.09375,1.6708281296836285,1.8277076406526178,primary:ee05069c50295595:156:152
primary:ee05069c50295595:33:39,primary,0.25,ee05069c50295595,IL-native,1.0,1.0,boundary,33,39,0.0,100.0,100.0,79.6875,99.21875,1.2754067466315284,2.1152416858042957,primary:ee05069c50295595:33:39
primary:ee05069c50295595:35:44,primary,0.25,ee05069c50295595,IL-native,1.0,1.0,boundary,35,44,0.0,100.0,100.0,85.9375,100.0,1.4463773282970678,2.724700170022869,primary:ee05069c50295595:35:44
primary:ee0d56667d9755c2:128:140,primary,0.25,ee0d56667d9755c2,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,140,0.022999257004613582,93.88167226227333,93.90467151927794,93.75,95.3125,1.5180419116729882,1.7775939831662209,primary:ee0d56667d9755c2:128:140
primary:ee0d56667d9755c2:136:132,primary,0.25,ee0d56667d9755c2,Bridge-0.2_mts_8692,1.0,1.0,boundary,136,132,0.003148146701960286,93.90673057101422,93.90987871771618,94.53125,95.3125,1.7487239964749457,1.8022108648108883,primary:ee0d56667d9755c2:136:132
primary:ee0d56667d9755c2:37:50,primary,0.25,ee0d56667d9755c2,IL-native,1.0,1.0,boundary,37,50,0.09413495763108415,93.42664921915409,93.52078417678517,60.15625,99.21875,1.0715371774648885,2.9238073449188846,primary:ee0d56667d9755c2:37:50
primary:ee0d56667d9755c2:47:51,primary,0.25,ee0d56667d9755c2,IL-native,1.0,1.0,boundary,47,51,0.024652616850161735,93.63608962225901,93.61143700540885,94.53125,96.09375,1.5434717780023253,1.8371959248134901,primary:ee0d56667d9755c2:47:51
primary:ee2a0378652e53d0:132:136,primary,0.25,ee2a0378652e53d0,Bridge-0.2_mts_8692,1.0,1.0,boundary,132,136,0.2398399689663222,86.59414983463343,86.83398980359975,92.96875,95.3125,1.7477168602179092,1.8854568820721576,primary:ee2a0378652e53d0:132:136
primary:ef4f3026ae1b56a3:137:141,primary,0.25,ef4f3026ae1b56a3,Bridge-0.4_mts_8692,1.0,1.0,boundary,137,141,0.1109060327682414,88.18070392095984,88.0697978881916,77.34375,95.3125,1.167503338316588,1.4418530173677926,primary:ef4f3026ae1b56a3:137:141
primary:ef4f3026ae1b56a3:4:16,primary,0.25,ef4f3026ae1b56a3,GT,1.0,1.0,boundary,4,16,0.0008233793269027956,87.70425244252245,87.70342906319554,53.125,100.0,1.0088425231850482,3.0069255242064905,primary:ef4f3026ae1b56a3:4:16
primary:ef4f3026ae1b56a3:7:18,primary,0.25,ef4f3026ae1b56a3,GT,1.0,1.0,boundary,7,18,0.01939168420689441,87.60660083768727,87.62599252189416,57.8125,100.0,1.0146769293625064,2.7570809388653172,primary:ef4f3026ae1b56a3:7:18
primary:ef4f3026ae1b56a3:9:24,primary,0.25,ef4f3026ae1b56a3,GT,1.0,1.0,boundary,9,24,0.13625333356390001,87.91552837961251,88.05178171317641,51.5625,100.0,1.0023260413847024,2.840585663142322,primary:ef4f3026ae1b56a3:9:24
primary:ef4f3026ae1b56a3:10:23,primary,0.25,ef4f3026ae1b56a3,GT,1.0,1.0,boundary,10,23,0.07352040248933633,87.79440393845816,87.8679243409475,87.5,100.0,1.2877904610372448,2.76881211384851,primary:ef4f3026ae1b56a3:10:23
primary:ef4f3026ae1b56a3:12:19,primary,0.25,ef4f3026ae1b56a3,GT,1.0,1.0,boundary,12,19,0.02268241454889619,88.05504551812255,88.07772793267145,70.3125,100.0,1.092616676762136,2.4036002710729765,primary:ef4f3026ae1b56a3:12:19
primary:ef4f3026ae1b56a3:13:21,primary,0.25,ef4f3026ae1b56a3,GT,1.0,1.0,boundary,13,21,0.04629956352809472,87.7964825077797,87.8427820713078,60.15625,100.0,1.0389624348324829,2.946121482663475,primary:ef4f3026ae1b56a3:13:21
primary:ef4f3026ae1b56a3:30:20,primary,0.25,ef4f3026ae1b56a3,GT,1.0,1.0,boundary,30,20,0.006940811642195399,87.76035632391364,87.76729713555584,67.96875,100.0,1.0830795284042813,3.6958094643541064,primary:ef4f3026ae1b56a3:30:20
primary:ef4f3026ae1b56a3:39:35,primary,0.25,ef4f3026ae1b56a3,IL-native,1.0,1.0,boundary,39,35,0.21470551337321808,88.42339820687911,88.63810372025233,85.9375,95.3125,1.272293076218724,1.4373767202489687,primary:ef4f3026ae1b56a3:39:35
primary:ef4f3026ae1b56a3:54:32,primary,0.25,ef4f3026ae1b56a3,IL-native,1.0,1.0,boundary,54,32,0.17683536512919318,87.28392106458678,87.46075642971597,78.125,97.65625,1.1897131067360094,1.6348940373872252,primary:ef4f3026ae1b56a3:54:32
primary:ef4f3026ae1b56a3:57:59,primary,0.25,ef4f3026ae1b56a3,IL-native,1.0,1.0,boundary,57,59,0.0769753838978886,88.77439187472058,88.85136725861847,78.125,96.09375,1.190900498154522,1.4981028798803266,primary:ef4f3026ae1b56a3:57:59
primary:efad2708409b5834:33:36,primary,0.25,efad2708409b5834,IL-native,1.0,1.0,boundary,33,36,0.0,100.0,100.0,67.96875,96.09375,1.1494398589580035,1.675506159104891,primary:efad2708409b5834:33:36
primary:efad2708409b5834:35:48,primary,0.25,efad2708409b5834,IL-native,1.0,1.0,boundary,35,48,0.0,100.0,100.0,67.1875,99.21875,1.1170273361875798,3.13230905865225,primary:efad2708409b5834:35:48
primary:efd13cf71f83504e:34:48,primary,0.25,efd13cf71f83504e,IL-native,1.0,1.0,boundary,34,48,0.0,100.0,100.0,91.40625,99.21875,1.503609450024898,2.2355310893030866,primary:efd13cf71f83504e:34:48
primary:efd13cf71f83504e:35:54,primary,0.25,efd13cf71f83504e,IL-native,1.0,1.0,boundary,35,54,0.0,100.0,100.0,52.34375,96.875,1.0057743882466732,1.7563176466527264,primary:efd13cf71f83504e:35:54
primary:efdd48896e7a5f15:172:168,primary,0.25,efdd48896e7a5f15,Bridge-0.2_grpo_9041,1.0,1.0,boundary,172,168,0.0046448925370867755,92.07354821651896,92.07819310905604,94.53125,96.09375,1.6802388344828951,1.726823799135885,primary:efdd48896e7a5f15:172:168
primary:efdd48896e7a5f15:24:17,primary,0.25,efdd48896e7a5f15,GT,1.0,1.0,boundary,24,17,0.2379090851496386,92.77452499664514,93.01243408179478,94.53125,97.65625,1.681675825841038,2.0558621225986298,primary:efdd48896e7a5f15:24:17
