pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key,near_diffusion_loss,far_diffusion_loss,delta_diffusion_loss,near_loss_t20,far_loss_t20,delta_loss_t20,near_loss_t50,far_loss_t50,delta_loss_t50,near_loss_t80,far_loss_t80,delta_loss_t80,near_E_rec,far_E_rec,delta_E_rec,near_return_rate,far_return_rate,delta_return_rate
sensitivity:4ac0a91fc4dd5ca9:32:34,sensitivity,0.5,4ac0a91fc4dd5ca9,IL-native,1.0,1.0,boundary,32,34,0.0,100.0,100.0,78.125,99.21875,1.3218918517765208,2.1240657422420117,sensitivity:4ac0a91fc4dd5ca9:32:34,0.00019144273,0.00027199747,8.0554746e-05,0.00034814634,0.00046955064,0.0001214043,3.9062714e-05,6.5768654e-05,2.670594e-05,2.1060081e-05,1.7288668e-05,-3.7714126e-06,0.24837875,0.36675385,0.11837509,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:4ac0a91fc4dd5ca9:33:54,sensitivity,0.5,4ac0a91fc4dd5ca9,IL-native,1.0,1.0,boundary,33,54,0.0,100.0,100.0,54.6875,95.3125,1.0631344515605528,1.7483058244961005,sensitivity:4ac0a91fc4dd5ca9:33:54,7.432825e-05,7.999767e-05,5.669419e-06,0.00030605964,0.0009779063,0.0006718467,4.5347126e-05,9.2123664e-05,4.677654e-05,1.5714282e-05,1.7113149e-05,1.3988665e-06,0.17825009,0.21168506,0.033434972,1.0,1.0,0.0
sensitivity:4acdad2d68815972:38:54,sensitivity,0.5,4acdad2d68815972,IL-native,1.0,1.0,boundary,38,54,0.039136858859095,97.26351633085235,97.22437947199326,59.375,95.3125,1.0565886889417506,1.6191175172776668,sensitivity:4acdad2d68815972:38:54,0.0005017932,0.0010518963,0.000550103,0.00026224324,0.000448357,0.00018611376,4.112959e-05,5.845334e-05,1.732375e-05,4.3926673e-05,6.062845e-05,1.6701775e-05,0.20278074,0.28990674,0.087126,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:4af11dadd34359fe:160:164,sensitivity,0.5,4af11dadd34359fe,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,164,0.0,100.0,100.0,94.53125,100.0,1.5224621810826922,2.2275554500130963,sensitivity:4af11dadd34359fe:160:164,8.233924e-05,8.989379e-05,7.5545468e-06,0.00029998878,0.00044603713,0.00014604835,0.00012017993,0.0001253042,5.124268e-06,2.1389256e-05,2.1420714e-05,3.1457603e-08,0.22709669,0.31274828,0.08565159,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:4af11dadd34359fe:33:32,sensitivity,0.5,4af11dadd34359fe,IL-native,1.0,1.0,boundary,33,32,0.0,100.0,100.0,87.5,100.0,1.3390819801736982,3.554469887040734,sensitivity:4af11dadd34359fe:33:32,0.00016757601,0.00067509705,0.00050752104,0.00040188892,0.0011761874,0.0007742985,3.3284465e-05,0.00025822723,0.00022494276,2.0676594e-05,3.862555e-05,1.7948954e-05,0.2552875,0.4053391,0.1500516,1.0,0.6666666666666666,-0.33333333333333337
sensitivity:4b0df2804f165dda:135:131,sensitivity,0.5,4b0df2804f165dda,Bridge-0.8_mts_8692,1.0,1.0,boundary,135,131,0.2913976068913655,88.24686286924927,88.53826047614064,93.75,96.09375,1.8382806715045783,1.9942288964081627,sensitivity:4b0df2804f165dda:135:131,5.805267e-05,6.0422928e-05,2.3702596e-06,0.00014542326,0.00015851337,1.3090117e-05,4.2021158e-05,4.2405176e-05,3.8401777e-07,1.7906528e-05,1.7437791e-05,-4.687372e-07,0.33113754,0.32972854,-0.0014089942,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4b0df2804f165dda:139:143,sensitivity,0.5,4b0df2804f165dda,Bridge-0.8_mts_8692,1.0,1.0,boundary,139,143,0.0373338461317587,88.01931998360631,87.98198613747455,94.53125,95.3125,1.874561279082944,1.9114970325190408,sensitivity:4b0df2804f165dda:139:143,3.7944617e-05,3.939988e-05,1.4552643e-06,0.00020827143,0.00019865547,-9.615964e-06,3.657733e-05,3.8122846e-05,1.5455153e-06,2.5645219e-05,2.542201e-05,-2.2320819e-07,0.34082317,0.33534777,-0.005475402,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4b0df2804f165dda:151:147,sensitivity,0.5,4b0df2804f165dda,Bridge-0.8_mts_8751,1.0,1.0,boundary,151,147,0.379850548976222,88.50855629677204,88.88840684574826,88.28125,96.875,1.602906353448451,2.0548671020533806,sensitivity:4b0df2804f165dda:151:147,5.665698e-05,6.0827366e-05,4.170386e-06,8.58351e-05,0.00012326412,3.7429025e-05,2.6599952e-05,2.6037913e-05,-5.620386e-07,1.661521e-05,1.6525682e-05,-8.952702e-08,0.2165295,0.21578453,-0.00074496865,1.0,1.0,0.0
sensitivity:4b0df2804f165dda:55:50,sensitivity,0.5,4b0df2804f165dda,IL-native,1.0,1.0,boundary,55,50,0.1383947161803291,85.5524425784285,85.41404786224817,72.65625,96.09375,1.1853890202894952,1.9978088171298096,sensitivity:4b0df2804f165dda:55:50,0.0068393047,0.0066109714,-0.00022833329,0.00045518068,0.00028630934,-0.00016887134,9.879499e-05,8.070111e-05,-1.809388e-05,2.0658506e-05,2.008161e-05,-5.768961e-07,0.34442142,0.29188463,-0.052536786,0.6666666666666666,0.8333333333333334,0.16666666666666674
sensitivity:4b0df2804f165dda:81:89,sensitivity,0.5,4b0df2804f165dda,mts_8751,1.0,1.0,boundary,81,89,0.0276660912720245,88.21630449896539,88.18863840769336,92.96875,96.875,1.7854442636710606,2.011276161439357,sensitivity:4b0df2804f165dda:81:89,0.00025618923,0.00020117816,-5.501107e-05,0.00013621313,0.000110084635,-2.6128495e-05,3.6343816e-05,3.1623473e-05,-4.720343e-06,2.7765693e-05,2.6779257e-05,-9.864361e-07,0.30584526,0.30703214,0.0011868775,1.0,1.0,0.0
sensitivity:4b0df2804f165dda:83:87,sensitivity,0.5,4b0df2804f165dda,mts_8751,1.0,1.0,boundary,83,87,0.0183979557154856,88.2708014916764,88.25240353596091,94.53125,96.875,1.87410533718406,2.1298888615081983,sensitivity:4b0df2804f165dda:83:87,0.00048528967,0.0004692845,-1.6005157e-05,0.00020579586,0.000212103,6.3071348e-06,2.7743234e-05,2.8593811e-05,8.5057763e-07,2.222587e-05,2.2194243e-05,-3.162677e-08,0.15647763,0.16090883,0.004431203,1.0,1.0,0.0
sensitivity:4b0df2804f165dda:85:82,sensitivity,0.5,4b0df2804f165dda,mts_8751,1.0,1.0,boundary,85,82,0.2452514181352967,88.36963459821231,88.12438318007702,90.625,96.875,1.7135557160955113,2.190656420624746,sensitivity:4b0df2804f165dda:85:82,6.902272e-05,7.492438e-05,5.90166e-06,0.000106491076,9.8655226e-05,-7.83585e-06,3.7245198e-05,3.9733026e-05,2.4878282e-06,1.2645645e-05,1.2631015e-05,-1.4630132e-08,0.26153275,0.25610888,-0.0054238737,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4b0df2804f165dda:88:92,sensitivity,0.5,4b0df2804f165dda,mts_8751,1.0,1.0,boundary,88,92,0.0848148814701232,87.94531709267494,87.86050221120482,91.40625,96.09375,1.719034357023032,1.993351529342786,sensitivity:4b0df2804f165dda:88:92,0.0005473371,0.0005833375,3.600039e-05,8.596496e-05,0.00014134852,5.5383556e-05,5.491398e-05,6.881951e-05,1.3905526e-05,2.0118569e-05,1.9384115e-05,-7.3445335e-07,0.27733383,0.31288248,0.035548657,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:4b0df2804f165dda:93:80,sensitivity,0.5,4b0df2804f165dda,mts_8751,1.0,1.0,boundary,93,80,0.0310665688886047,88.08261288435234,88.11367945324095,90.625,96.875,1.699336674685497,2.047018574085934,sensitivity:4b0df2804f165dda:93:80,6.634941e-05,8.202017e-05,1.5670761e-05,0.00013759613,0.00017388113,3.6284997e-05,4.1534593e-05,4.4767767e-05,3.2331736e-06,3.0686002e-05,3.082148e-05,1.3547833e-07,0.3102093,0.3225564,0.012347102,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4b0df2804f165dda:95:90,sensitivity,0.5,4b0df2804f165dda,mts_8751,1.0,1.0,boundary,95,90,0.3947578151526727,88.6151036066968,89.00986142184948,93.75,98.4375,1.8603054616320387,2.382589369018232,sensitivity:4b0df2804f165dda:95:90,6.693291e-05,8.198246e-05,1.5049554e-05,9.0268535e-05,8.9363355e-05,-9.0518006e-07,2.2750288e-05,2.0707736e-05,-2.0425523e-06,1.5746215e-05,1.5248533e-05,-4.9768187e-07,0.16664815,0.19286062,0.026212469,1.0,1.0,0.0
sensitivity:4bc510a669d8549f:128:132,sensitivity,0.5,4bc510a669d8549f,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.004793862490743,99.85435509568894,99.8495612331982,92.96875,96.875,1.6655205822696395,1.8280785660164507,sensitivity:4bc510a669d8549f:128:132,0.0034794076,0.003610943,0.00013153534,0.00036332652,0.00038047938,1.7152866e-05,9.824347e-05,0.000100610894,2.367422e-06,3.3437624e-05,3.4176246e-05,7.386225e-07,0.12888682,0.13138025,0.0024934262,1.0,1.0,0.0
sensitivity:4bc510a669d8549f:141:137,sensitivity,0.5,4bc510a669d8549f,Bridge-0.4_mts_8692,1.0,1.0,boundary,141,137,0.0756678319556982,99.66081901227004,99.73648684422577,92.96875,98.4375,1.7301997469412034,2.0378924249284305,sensitivity:4bc510a669d8549f:141:137,0.0003386063,0.0004462147,0.000107608386,0.00030049973,0.00039293792,9.243819e-05,6.192982e-05,7.468289e-05,1.2753066e-05,2.688892e-05,3.0369021e-05,3.4801014e-06,0.16911691,0.1603267,-0.00879021,1.0,1.0,0.0
sensitivity:4be639c52c2656db:32:33,sensitivity,0.5,4be639c52c2656db,IL-native,1.0,1.0,boundary,32,33,0.0,100.0,100.0,57.03125,96.09375,1.0393603798189874,2.236552078944781,sensitivity:4be639c52c2656db:32:33,1.6544142e-05,2.428962e-05,7.745479e-06,3.2932647e-05,7.562549e-05,4.269284e-05,7.830654e-06,1.1122827e-05,3.2921735e-06,1.2590651e-05,1.4159649e-05,1.5689984e-06,0.078935295,0.12376365,0.044828355,0.8333333333333334,0.6666666666666666,-0.16666666666666674
sensitivity:4be639c52c2656db:34:54,sensitivity,0.5,4be639c52c2656db,IL-native,1.0,1.0,boundary,34,54,0.0,100.0,100.0,51.5625,98.4375,1.01129622627611,3.815141347389373,sensitivity:4be639c52c2656db:34:54,3.9232298e-05,0.00018263923,0.00014340693,1.34864285e-05,3.3523134e-05,2.0036707e-05,1.2619949e-05,1.2128521e-05,-4.914282e-07,1.4872166e-05,1.2788358e-05,-2.0838079e-06,0.024743864,0.10316256,0.078418694,1.0,1.0,0.0
sensitivity:4bfb866afaf35777:32:41,sensitivity,0.5,4bfb866afaf35777,IL-native,1.0,1.0,boundary,32,41,0.0,100.0,100.0,71.09375,97.65625,1.1451962554187318,2.2218272169228745,sensitivity:4bfb866afaf35777:32:41,5.6470984e-05,0.00016815573,0.00011168475,0.00012318484,4.5854096e-05,-7.733075e-05,2.6683078e-05,1.0550136e-05,-1.613294e-05,3.2649386e-05,2.4268227e-05,-8.381159e-06,0.079896994,0.16928047,0.089383475,1.0,1.0,0.0
sensitivity:4c188096aeb950bc:56:42,sensitivity,0.5,4c188096aeb950bc,IL-native,1.0,1.0,boundary,56,42,0.3402179035073374,90.3141700976506,89.97395219414325,67.1875,98.4375,1.1472098023025734,2.4018236724068336,sensitivity:4c188096aeb950bc:56:42,4.2572792e-05,8.956187e-05,4.698908e-05,0.00037592585,0.0008387652,0.00046283932,5.420807e-05,0.00011513,6.092193e-05,2.7219754e-05,3.8889768e-05,1.1670014e-05,0.14476426,0.25533304,0.11056878,1.0,1.0,0.0
sensitivity:4c31e06f0fc858a0:148:144,sensitivity,0.5,4c31e06f0fc858a0,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,144,0.4266227892864123,87.97909130385774,88.40571409314416,78.90625,99.21875,1.4085040731841167,3.676823448199472,sensitivity:4c31e06f0fc858a0:148:144,3.828505e-05,6.712795e-05,2.88429e-05,0.00012294803,0.00029131697,0.00016836895,3.142448e-05,5.7984544e-05,2.6560065e-05,1.0951964e-05,1.4428844e-05,3.47688e-06,0.23368032,0.32541522,0.0917349,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:4c31e06f0fc858a0:149:145,sensitivity,0.5,4c31e06f0fc858a0,Bridge-0.4_mts_8751,1.0,1.0,boundary,149,145,0.3838810412886602,87.98655976665928,88.37044080794794,90.625,99.21875,1.8550463920305296,4.331848895386225,sensitivity:4c31e06f0fc858a0:149:145,0.00022634583,0.0004735158,0.00024716998,0.00023929292,0.00047565502,0.0002363621,3.3288412e-05,5.9477028e-05,2.6188616e-05,1.1477225e-05,1.4212131e-05,2.734906e-06,0.16660257,0.23968981,0.073087245,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:4c31e06f0fc858a0:150:146,sensitivity,0.5,4c31e06f0fc858a0,Bridge-0.6_mts_8751,1.0,1.0,boundary,150,146,0.341106157509472,87.99402501466021,88.33513117216968,94.53125,99.21875,2.343422808945423,5.027947449729521,sensitivity:4c31e06f0fc858a0:150:146,0.00019007761,0.00044979717,0.00025971956,0.0001452065,0.00033083835,0.00018563184,3.4311073e-05,5.943075e-05,2.5119676e-05,7.8733265e-06,1.0506208e-05,2.6328817e-06,0.16105397,0.26533955,0.10428558,1.0,1.0,0.0
sensitivity:4c31e06f0fc858a0:33:52,sensitivity,0.5,4c31e06f0fc858a0,IL-native,1.0,1.0,boundary,33,52,0.0587605451016344,88.2226242459859,88.16386370088426,89.84375,98.4375,1.7474599676655354,3.252466431637497,sensitivity:4c31e06f0fc858a0:33:52,4.51738e-05,5.67662e-05,1.1592398e-05,0.00020927198,0.00027554872,6.627674e-05,3.089745e-05,4.0188934e-05,9.291485e-06,1.5409563e-05,1.7019018e-05,1.6094546e-06,0.40417585,0.4546404,0.05046454,0.5,0.16666666666666666,-0.33333333333333337
sensitivity:4ce4021236435fc2:34:57,sensitivity,0.5,4ce4021236435fc2,IL-native,1.0,1.0,boundary,34,57,0.0534573853898052,88.30109407555328,88.35455146094309,54.6875,99.21875,1.031897556158491,2.344113044599926,sensitivity:4ce4021236435fc2:34:57,7.781024e-05,0.0001102705,3.246026e-05,0.0003537787,0.00056910573,0.00021532702,7.188042e-05,9.3756054e-05,2.1875632e-05,2.9647996e-05,3.156632e-05,1.9183244e-06,0.22946607,0.273216,0.043749943,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4ce4021236435fc2:55:32,sensitivity,0.5,4ce4021236435fc2,IL-native,1.0,1.0,boundary,55,32,0.0601201398981317,88.16900130230913,88.108881162411,62.5,99.21875,1.0766548971324534,1.9770035247039104,sensitivity:4ce4021236435fc2:55:32,4.6975012e-05,0.00010682798,5.985297e-05,0.00020792036,0.00074042124,0.0005325009,5.2825006e-05,8.1383456e-05,2.855845e-05,1.31354345e-05,1.8213246e-05,5.0778117e-06,0.13856362,0.19638127,0.057817653,1.0,1.0,0.0
sensitivity:4ce4021236435fc2:62:43,sensitivity,0.5,4ce4021236435fc2,IL-native,1.0,1.0,boundary,62,43,0.0202368910427424,87.458699295679,87.47893618672174,93.75,98.4375,1.5513326303714186,1.792457972701579,sensitivity:4ce4021236435fc2:62:43,0.0003346521,0.00041331857,7.866646e-05,0.00041122682,0.00037414918,-3.707764e-05,4.8547325e-05,5.1191422e-05,2.6440975e-06,2.0862706e-05,2.0803807e-05,-5.8898877e-08,0.28688312,0.27774146,-0.009141654,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4cf79f853daa5e18:33:32,sensitivity,0.5,4cf79f853daa5e18,IL-native,1.0,1.0,boundary,33,32,0.0,100.0,100.0,79.6875,100.0,1.2929699256162144,2.354359687951766,sensitivity:4cf79f853daa5e18:33:32,0.006253191,0.008910391,0.0026571997,0.00011131742,0.0003670046,0.00025568716,1.4893096e-05,4.2375974e-05,2.7482878e-05,1.2369478e-05,1.2025126e-05,-3.4435197e-07,0.22911082,0.30267468,0.07356386,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4cf79f853daa5e18:34:43,sensitivity,0.5,4cf79f853daa5e18,IL-native,1.0,1.0,boundary,34,43,0.0,100.0,100.0,79.6875,95.3125,1.3074205025325378,1.51255436131527,sensitivity:4cf79f853daa5e18:34:43,4.1987034e-05,4.3754062e-05,1.7670282e-06,0.00019556974,0.00020469254,9.122799e-06,2.81723e-05,3.0849318e-05,2.6770176e-06,1.7479328e-05,1.8030674e-05,5.513466e-07,0.21593517,0.22010954,0.0041743666,1.0,1.0,0.0
sensitivity:4cf79f853daa5e18:35:57,sensitivity,0.5,4cf79f853daa5e18,IL-native,1.0,1.0,boundary,35,57,0.0,100.0,100.0,78.125,100.0,1.269944588702195,2.2752358316942045,sensitivity:4cf79f853daa5e18:35:57,0.00016341085,0.00020687029,4.345944e-05,0.00028832722,0.00024802194,-4.0305284e-05,3.5115932e-05,4.2299827e-05,7.183895e-06,2.6165146e-05,1.6505372e-05,-9.659774e-06,0.20614569,0.49295184,0.28680617,1.0,0.3333333333333333,-0.6666666666666667
sensitivity:4d4d070cb9095f94:36:51,sensitivity,0.5,4d4d070cb9095f94,IL-native,1.0,1.0,boundary,36,51,0.0,100.0,100.0,67.1875,97.65625,1.0851040015315343,1.930900110162382,sensitivity:4d4d070cb9095f94:36:51,0.00012778876,0.0007477925,0.00062000373,0.00016834101,0.0005392248,0.00037088382,4.5065455e-05,0.00010725089,6.2185434e-05,1.5721522e-05,1.50891565e-05,-6.323653e-07,0.19828771,0.45133638,0.25304866,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4db513bb187a5415:62:32,sensitivity,0.5,4db513bb187a5415,IL-native,1.0,1.0,boundary,62,32,0.4560592809286845,92.10668497209616,91.65062569116746,89.0625,96.875,1.3519028799501895,1.6235645114539157,sensitivity:4db513bb187a5415:62:32,0.0010409879,0.0009917356,-4.9252296e-05,0.000518234,0.00061977236,0.000101538375,0.00019425299,0.00021998916,2.5736168e-05,3.604977e-05,3.77143e-05,1.6645317e-06,0.23283939,0.22615792,-0.006681472,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4df92e2616c75be7:149:153,sensitivity,0.5,4df92e2616c75be7,Bridge-0.4_mts_8751,1.0,1.0,boundary,149,153,0.3628295928900371,96.20628801346376,96.5691176063538,94.53125,97.65625,1.530418820717898,1.7718963996481776,sensitivity:4df92e2616c75be7:149:153,8.624724e-05,0.000101098296,1.4851059e-05,0.0001275506,0.0001631369,3.55863e-05,2.8997269e-05,3.30006e-05,4.003332e-06,3.0456722e-05,3.2516036e-05,2.0593143e-06,0.18309605,0.18917018,0.0060741305,1.0,1.0,0.0
sensitivity:4df92e2616c75be7:49:38,sensitivity,0.5,4df92e2616c75be7,IL-native,1.0,1.0,boundary,49,38,0.3911816182553167,91.39754607799158,91.00636445973626,90.625,96.875,1.3467565498781502,1.6510304568352845,sensitivity:4df92e2616c75be7:49:38,0.0042976905,0.0038486705,-0.00044901995,0.0003789597,0.00030256226,-7.639744e-05,6.883709e-05,7.251167e-05,3.6745769e-06,1.793267e-05,2.135316e-05,3.4204895e-06,0.216356,0.23963003,0.023274034,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4df92e2616c75be7:43:54,sensitivity,0.5,4df92e2616c75be7,IL-native,1.0,1.0,core,43,54,0.150644648469111,92.67527231922328,92.52462767075416,42.1875,97.65625,0.9452946859450284,1.8669343691181997,sensitivity:4df92e2616c75be7:43:54,5.1410472e-05,0.000101053345,4.9642873e-05,0.00017718511,0.00033650658,0.00015932147,4.598102e-05,7.056007e-05,2.4579047e-05,1.9543026e-05,1.9782578e-05,2.395518e-07,0.13980187,0.15728377,0.017481893,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:4ea3d4068eda5cc5:144:148,sensitivity,0.5,4ea3d4068eda5cc5,Bridge-0.2_mts_8751,1.0,1.0,boundary,144,148,0.0103752920643103,95.7550298363569,95.7446545442926,93.75,98.4375,1.673063400735085,2.023880406578258,sensitivity:4ea3d4068eda5cc5:144:148,0.0014989503,0.0015934928,9.454251e-05,0.0002789154,0.0003016927,2.2777298e-05,8.602801e-05,9.00112e-05,3.9831866e-06,4.8209808e-05,4.9271854e-05,1.0620461e-06,0.29888064,0.31125513,0.0123744905,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4ea3d4068eda5cc5:60:43,sensitivity,0.5,4ea3d4068eda5cc5,IL-native,1.0,1.0,boundary,60,43,0.0637084246431669,95.85172253018028,95.91543095482344,53.125,98.4375,1.0139993775946796,2.014101768800782,sensitivity:4ea3d4068eda5cc5:60:43,0.0044135493,0.0042525087,-0.00016104057,0.00019713587,0.000258943,6.1807135e-05,6.291888e-05,7.884973e-05,1.5930847e-05,3.520804e-05,3.726433e-05,2.0562911e-06,0.33175692,0.36256015,0.030803233,0.6666666666666666,0.6666666666666666,0.0
sensitivity:4eaf32face4b5ece:35:45,sensitivity,0.5,4eaf32face4b5ece,IL-native,1.0,1.0,boundary,35,45,0.0,100.0,100.0,92.96875,99.21875,1.7420749606427743,3.1184200524070405,sensitivity:4eaf32face4b5ece:35:45,0.00017904438,0.00016095449,-1.8089893e-05,0.0007291654,0.00055771734,-0.00017144805,0.000112326816,0.00014229197,2.9965158e-05,1.7762783e-05,2.2426326e-05,4.663543e-06,0.24199884,0.31435433,0.072355494,0.8333333333333334,0.6666666666666666,-0.16666666666666674
sensitivity:4eaf32face4b5ece:38:47,sensitivity,0.5,4eaf32face4b5ece,IL-native,1.0,1.0,boundary,38,47,0.4370879990760983,100.0,99.5629120009239,85.15625,99.21875,1.4235242124720682,2.919529917408644,sensitivity:4eaf32face4b5ece:38:47,8.470412e-05,7.235349e-05,-1.23506325e-05,0.0002883382,0.0005225916,0.00023425338,5.391227e-05,4.2040858e-05,-1.1871412e-05,2.9438068e-05,1.7738994e-05,-1.1699074e-05,0.18508895,0.3252588,0.14016984,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4ecdbea836725622:128:136,sensitivity,0.5,4ecdbea836725622,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,136,0.0310798797375753,90.9778370367755,90.94675715703792,94.53125,96.875,1.5473402814703583,1.6137083098146916,sensitivity:4ecdbea836725622:128:136,0.00018635797,0.00018172574,-4.632224e-06,0.00023923413,0.00023670556,-2.52857e-06,3.3394783e-05,3.348287e-05,8.808638e-08,2.2012478e-05,2.228325e-05,2.7077112e-07,0.28610376,0.28085834,-0.0052454174,0.6666666666666666,0.8333333333333334,0.16666666666666674
sensitivity:4f6409df56a85592:36:33,sensitivity,0.5,4f6409df56a85592,IL-native,1.0,1.0,boundary,36,33,0.182158461946102,86.71984665016423,86.53768818821813,74.21875,96.875,1.0957287432417486,1.3643555100260456,sensitivity:4f6409df56a85592:36:33,0.0009462138,0.0006201415,-0.00032607227,9.853479e-05,5.8852835e-05,-3.9681952e-05,1.781539e-05,1.3083243e-05,-4.7321464e-06,1.0725908e-05,1.0649015e-05,-7.689323e-08,0.13466327,0.13816921,0.0035059452,1.0,1.0,0.0
sensitivity:4f6409df56a85592:55:38,sensitivity,0.5,4f6409df56a85592,IL-native,1.0,1.0,boundary,55,38,0.1203804115694708,87.35935856594561,87.23897815437614,55.46875,96.09375,1.0088376688442486,1.295356858383107,sensitivity:4f6409df56a85592:55:38,3.4797547e-05,5.4232525e-05,1.9434978e-05,5.0312425e-05,6.129372e-05,1.0981297e-05,2.3068216e-05,2.5806023e-05,2.7378064e-06,2.1443993e-05,2.5469693e-05,4.0257e-06,0.11092498,0.096823186,-0.014101796,1.0,1.0,0.0
sensitivity:4f6409df56a85592:34:37,sensitivity,0.5,4f6409df56a85592,IL-native,1.0,1.0,core,34,37,0.1605733043408719,85.40467116900791,85.56524447334878,25.0,96.09375,0.8898471563331453,1.2763731018770932,sensitivity:4f6409df56a85592:34:37,5.932078e-05,6.2359984e-05,3.0392039e-06,7.084009e-05,6.0651677e-05,-1.0188414e-05,2.1674541e-05,2.0946234e-05,-7.28307e-07,1.9496896e-05,2.0036807e-05,5.399106e-07,0.084842086,0.09077842,0.005936332,1.0,1.0,0.0
sensitivity:4f6409df56a85592:61:62,sensitivity,0.5,4f6409df56a85592,IL-native,1.0,1.0,core,61,62,0.0840570380374998,86.02434736099598,86.10840439903347,25.0,97.65625,0.893324894891258,1.4363836708711788,sensitivity:4f6409df56a85592:61:62,2.9652243e-05,3.0985007e-05,1.3327644e-06,8.280505e-05,0.00011038133,2.757628e-05,2.049256e-05,2.2281893e-05,1.7893326e-06,2.6306156e-05,3.064593e-05,4.339774e-06,0.13929509,0.18320908,0.04391399,1.0,1.0,0.0
sensitivity:4fa6a8e71f4a5984:168:164,sensitivity,0.5,4fa6a8e71f4a5984,Bridge-0.2_grpo_9041,1.0,1.0,boundary,168,164,0.3454840179186931,99.62198702251618,99.96747104043487,90.625,99.21875,1.368323625269589,2.0592432225060304,sensitivity:4fa6a8e71f4a5984:168:164,0.0059593944,0.005600232,-0.00035916222,0.00028074958,0.0005414753,0.00026072573,7.960052e-05,0.00012778389,4.818337e-05,1.3067998e-05,1.9848765e-05,6.780767e-06,0.35896286,0.48757628,0.12861341,0.8333333333333334,0.8333333333333334,0.0
sensitivity:4fa6a8e71f4a5984:172:160,sensitivity,0.5,4fa6a8e71f4a5984,Bridge-0.2_grpo_9041,1.0,1.0,boundary,172,160,0.3816319311584664,99.61836806884152,100.0,93.75,100.0,1.4288966464866648,3.4100113862687262,sensitivity:4fa6a8e71f4a5984:172:160,0.0002072513,0.0005438507,0.00033659942,0.00022334463,0.00066436466,0.00044102003,5.0391453e-05,0.00013960469,8.921324e-05,1.5197438e-05,2.763951e-05,1.2442071e-05,0.24502428,0.4578465,0.21282221,1.0,0.8333333333333334,-0.16666666666666663
