token,stage,count
0d38caf0c7c650e8,quality,29
0d38caf0c7c650e8,local,29
0d38caf0c7c650e8,global_front2,0
0d38caf0c7c650e8,conditional_front2,2
3ac61ac2f2b652b7,raw,192
3ac61ac2f2b652b7,hard_safety,192
3ac61ac2f2b652b7,compatible,40
3ac61ac2f2b652b7,quality,37
3ac61ac2f2b652b7,local,37
3ac61ac2f2b652b7,global_front2,37
3ac61ac2f2b652b7,conditional_front2,37
0d9f56cc8fa15657,raw,192
0d9f56cc8fa15657,hard_safety,192
0d9f56cc8fa15657,compatible,31
0d9f56cc8fa15657,quality,31
0d9f56cc8fa15657,local,31
0d9f56cc8fa15657,global_front2,31
0d9f56cc8fa15657,conditional_front2,31
296345c58a77547f,raw,192
296345c58a77547f,hard_safety,188
296345c58a77547f,compatible,38
296345c58a77547f,quality,34
296345c58a77547f,local,34
296345c58a77547f,global_front2,0
296345c58a77547f,conditional_front2,2
94e9664fcf2d5f9e,raw,192
94e9664fcf2d5f9e,hard_safety,192
94e9664fcf2d5f9e,compatible,48
94e9664fcf2d5f9e,quality,48
94e9664fcf2d5f9e,local,48
94e9664fcf2d5f9e,global_front2,48
94e9664fcf2d5f9e,conditional_front2,48
a880ac22dd045d21,raw,192
a880ac22dd045d21,hard_safety,192
a880ac22dd045d21,compatible,37
a880ac22dd045d21,quality,23
a880ac22dd045d21,local,23
a880ac22dd045d21,global_front2,0
a880ac22dd045d21,conditional_front2,2
5b3770f00cb55569,raw,192
5b3770f00cb55569,hard_safety,192
5b3770f00cb55569,compatible,31
5b3770f00cb55569,quality,26
5b3770f00cb55569,local,26
5b3770f00cb55569,global_front2,0
5b3770f00cb55569,conditional_front2,2
36c5c837df3259f8,raw,192
36c5c837df3259f8,hard_safety,192
36c5c837df3259f8,compatible,31
36c5c837df3259f8,quality,10
36c5c837df3259f8,local,10
36c5c837df3259f8,global_front2,0
36c5c837df3259f8,conditional_front2,2
665c2a0c88735b1f,raw,192
665c2a0c88735b1f,hard_safety,192
665c2a0c88735b1f,compatible,30
665c2a0c88735b1f,quality,30
665c2a0c88735b1f,local,30
665c2a0c88735b1f,global_front2,30
665c2a0c88735b1f,conditional_front2,30
24d4a97bf17f5883,raw,192
24d4a97bf17f5883,hard_safety,192
24d4a97bf17f5883,compatible,32
24d4a97bf17f5883,quality,32
24d4a97bf17f5883,local,32
24d4a97bf17f5883,global_front2,32
24d4a97bf17f5883,conditional_front2,32
acb286057ba859da,raw,192
acb286057ba859da,hard_safety,192
acb286057ba859da,compatible,32
acb286057ba859da,quality,32
acb286057ba859da,local,32
acb286057ba859da,global_front2,32
acb286057ba859da,conditional_front2,32
4f0df6de49515352,raw,192
4f0df6de49515352,hard_safety,192
4f0df6de49515352,compatible,32
4f0df6de49515352,quality,23
4f0df6de49515352,local,23
4f0df6de49515352,global_front2,0
4f0df6de49515352,conditional_front2,2
482b5439cb6c5350,raw,192
482b5439cb6c5350,hard_safety,192
482b5439cb6c5350,compatible,49
482b5439cb6c5350,quality,49
482b5439cb6c5350,local,49
482b5439cb6c5350,global_front2,49
482b5439cb6c5350,conditional_front2,49
a84fec66330e5157,raw,192
a84fec66330e5157,hard_safety,192
a84fec66330e5157,compatible,30
a84fec66330e5157,quality,27
a84fec66330e5157,local,27
a84fec66330e5157,global_front2,0
a84fec66330e5157,conditional_front2,2
02ef12eeec9c5667,raw,192
02ef12eeec9c5667,hard_safety,192
02ef12eeec9c5667,compatible,31
02ef12eeec9c5667,quality,22
02ef12eeec9c5667,local,22
02ef12eeec9c5667,global_front2,0
02ef12eeec9c5667,conditional_front2,2
076f5a91273050e6,raw,192
076f5a91273050e6,hard_safety,192
076f5a91273050e6,compatible,55
076f5a91273050e6,quality,55
076f5a91273050e6,local,55
076f5a91273050e6,global_front2,55
076f5a91273050e6,conditional_front2,55
a566b5f3bd0c5522,raw,192
a566b5f3bd0c5522,hard_safety,192
a566b5f3bd0c5522,compatible,27
a566b5f3bd0c5522,quality,19
a566b5f3bd0c5522,local,19
a566b5f3bd0c5522,global_front2,0
a566b5f3bd0c5522,conditional_front2,2
fe1348a14b7f5fda,raw,192
fe1348a14b7f5fda,hard_safety,188
fe1348a14b7f5fda,compatible,41
fe1348a14b7f5fda,quality,41
fe1348a14b7f5fda,local,41
fe1348a14b7f5fda,global_front2,41
fe1348a14b7f5fda,conditional_front2,41
cf430322beb852ca,raw,192
cf430322beb852ca,hard_safety,188
cf430322beb852ca,compatible,39
cf430322beb852ca,quality,32
cf430322beb852ca,local,32
cf430322beb852ca,global_front2,0
cf430322beb852ca,conditional_front2,2
05986621844f54a2,raw,192
05986621844f54a2,hard_safety,124
05986621844f54a2,compatible,0
05986621844f54a2,quality,0
05986621844f54a2,local,0
05986621844f54a2,global_front2,0
05986621844f54a2,conditional_front2,0
37ab6257bb545b45,raw,192
37ab6257bb545b45,hard_safety,168
37ab6257bb545b45,compatible,38
37ab6257bb545b45,quality,27
37ab6257bb545b45,local,24
37ab6257bb545b45,global_front2,0
37ab6257bb545b45,conditional_front2,2
1526e5b224665c7e,raw,192
1526e5b224665c7e,hard_safety,192
1526e5b224665c7e,compatible,30
1526e5b224665c7e,quality,22
1526e5b224665c7e,local,22
1526e5b224665c7e,global_front2,0
1526e5b224665c7e,conditional_front2,2
66df470c3c2c5b62,raw,192
66df470c3c2c5b62,hard_safety,192
66df470c3c2c5b62,compatible,46
66df470c3c2c5b62,quality,46
66df470c3c2c5b62,local,46
66df470c3c2c5b62,global_front2,46
66df470c3c2c5b62,conditional_front2,46
ce800a53730f5ae7,raw,192
ce800a53730f5ae7,hard_safety,192
ce800a53730f5ae7,compatible,38
ce800a53730f5ae7,quality,31
ce800a53730f5ae7,local,31
ce800a53730f5ae7,global_front2,0
ce800a53730f5ae7,conditional_front2,2
7ff20da52e205bf0,raw,192
7ff20da52e205bf0,hard_safety,192
7ff20da52e205bf0,compatible,51
7ff20da52e205bf0,quality,27
7ff20da52e205bf0,local,27
7ff20da52e205bf0,global_front2,0
7ff20da52e205bf0,conditional_front2,2
9c9fd38ec0485088,raw,192
9c9fd38ec0485088,hard_safety,192
9c9fd38ec0485088,compatible,30
9c9fd38ec0485088,quality,23
9c9fd38ec0485088,local,23
9c9fd38ec0485088,global_front2,0
9c9fd38ec0485088,conditional_front2,2
ec90c27de29a594c,raw,192
ec90c27de29a594c,hard_safety,192
ec90c27de29a594c,compatible,32
ec90c27de29a594c,quality,24
ec90c27de29a594c,local,24
ec90c27de29a594c,global_front2,0
ec90c27de29a594c,conditional_front2,2
86c52dfec8425716,raw,192
86c52dfec8425716,hard_safety,192
86c52dfec8425716,compatible,35
86c52dfec8425716,quality,24
86c52dfec8425716,local,24
86c52dfec8425716,global_front2,0
86c52dfec8425716,conditional_front2,2
0f54c1a676a954ce,raw,192
0f54c1a676a954ce,hard_safety,169
0f54c1a676a954ce,compatible,22
0f54c1a676a954ce,quality,22
0f54c1a676a954ce,local,12
0f54c1a676a954ce,global_front2,12
0f54c1a676a954ce,conditional_front2,12
a86e7f16bd64596a,raw,192
a86e7f16bd64596a,hard_safety,174
a86e7f16bd64596a,compatible,18
a86e7f16bd64596a,quality,18
a86e7f16bd64596a,local,14
a86e7f16bd64596a,global_front2,14
a86e7f16bd64596a,conditional_front2,14
cb397fd17507594b,raw,192
cb397fd17507594b,hard_safety,192
cb397fd17507594b,compatible,32
cb397fd17507594b,quality,23
cb397fd17507594b,local,23
cb397fd17507594b,global_front2,0
cb397fd17507594b,conditional_front2,2
c84f1984d6e459d4,raw,192
c84f1984d6e459d4,hard_safety,192
c84f1984d6e459d4,compatible,31
c84f1984d6e459d4,quality,31
c84f1984d6e459d4,local,31
c84f1984d6e459d4,global_front2,31
c84f1984d6e459d4,conditional_front2,31
8b744d45e7945aa5,raw,192
8b744d45e7945aa5,hard_safety,192
8b744d45e7945aa5,compatible,31
8b744d45e7945aa5,quality,31
8b744d45e7945aa5,local,31
8b744d45e7945aa5,global_front2,31
8b744d45e7945aa5,conditional_front2,31
68f3beae8cd25dba,raw,192
68f3beae8cd25dba,hard_safety,192
68f3beae8cd25dba,compatible,40
68f3beae8cd25dba,quality,33
68f3beae8cd25dba,local,33
68f3beae8cd25dba,global_front2,0
68f3beae8cd25dba,conditional_front2,2
aff2feebf9cb5afb,raw,192
aff2feebf9cb5afb,hard_safety,192
aff2feebf9cb5afb,compatible,31
aff2feebf9cb5afb,quality,31
aff2feebf9cb5afb,local,31
aff2feebf9cb5afb,global_front2,31
aff2feebf9cb5afb,conditional_front2,31
6e7bf5900d7f594f,raw,192
6e7bf5900d7f594f,hard_safety,192
6e7bf5900d7f594f,compatible,32
6e7bf5900d7f594f,quality,23
6e7bf5900d7f594f,local,23
6e7bf5900d7f594f,global_front2,0
6e7bf5900d7f594f,conditional_front2,2
7da6b01adf435bd5,raw,192
7da6b01adf435bd5,hard_safety,192
7da6b01adf435bd5,compatible,27
7da6b01adf435bd5,quality,22
7da6b01adf435bd5,local,22
7da6b01adf435bd5,global_front2,0
7da6b01adf435bd5,conditional_front2,2
4934fe6008f8564b,raw,192
4934fe6008f8564b,hard_safety,189
4934fe6008f8564b,compatible,36
4934fe6008f8564b,quality,21
4934fe6008f8564b,local,21
4934fe6008f8564b,global_front2,0
4934fe6008f8564b,conditional_front2,2
c0c2ed50261f54e5,raw,192
c0c2ed50261f54e5,hard_safety,192
c0c2ed50261f54e5,compatible,30
c0c2ed50261f54e5,quality,19
c0c2ed50261f54e5,local,19
c0c2ed50261f54e5,global_front2,0
c0c2ed50261f54e5,conditional_front2,2
0cb726068f4d5c59,raw,192
0cb726068f4d5c59,hard_safety,191
0cb726068f4d5c59,compatible,33
0cb726068f4d5c59,quality,33
0cb726068f4d5c59,local,33
0cb726068f4d5c59,global_front2,33
0cb726068f4d5c59,conditional_front2,33
fead2572a884512c,raw,192
fead2572a884512c,hard_safety,188
fead2572a884512c,compatible,39
fead2572a884512c,quality,38
fead2572a884512c,local,38
fead2572a884512c,global_front2,38
fead2572a884512c,conditional_front2,38
c82e95254649534e,raw,192
c82e95254649534e,hard_safety,192
c82e95254649534e,compatible,33
c82e95254649534e,quality,33
c82e95254649534e,local,33
c82e95254649534e,global_front2,33
c82e95254649534e,conditional_front2,33
2581d16dc1aa557e,raw,192
2581d16dc1aa557e,hard_safety,192
2581d16dc1aa557e,compatible,32
2581d16dc1aa557e,quality,28
2581d16dc1aa557e,local,28
2581d16dc1aa557e,global_front2,1
2581d16dc1aa557e,conditional_front2,2
74356ec7c3d15e10,raw,192
74356ec7c3d15e10,hard_safety,192
74356ec7c3d15e10,compatible,36
74356ec7c3d15e10,quality,29
74356ec7c3d15e10,local,29
74356ec7c3d15e10,global_front2,0
74356ec7c3d15e10,conditional_front2,2
a77cad5e29a5585e,raw,192
a77cad5e29a5585e,hard_safety,191
a77cad5e29a5585e,compatible,55
a77cad5e29a5585e,quality,45
a77cad5e29a5585e,local,45
a77cad5e29a5585e,global_front2,0
a77cad5e29a5585e,conditional_front2,2
711cc9425e2f5aff,raw,192
711cc9425e2f5aff,hard_safety,192
711cc9425e2f5aff,compatible,30
711cc9425e2f5aff,quality,30
711cc9425e2f5aff,local,30
711cc9425e2f5aff,global_front2,30
711cc9425e2f5aff,conditional_front2,30
2314cd5f97c5596c,raw,192
2314cd5f97c5596c,hard_safety,192
2314cd5f97c5596c,compatible,38
2314cd5f97c5596c,quality,28
2314cd5f97c5596c,local,28
2314cd5f97c5596c,global_front2,0
2314cd5f97c5596c,conditional_front2,2
dc932b3cf2ba5b1b,raw,192
dc932b3cf2ba5b1b,hard_safety,192
dc932b3cf2ba5b1b,compatible,46
dc932b3cf2ba5b1b,quality,39
dc932b3cf2ba5b1b,local,39
dc932b3cf2ba5b1b,global_front2,0
dc932b3cf2ba5b1b,conditional_front2,2
675f0d4dff9c5318,raw,192
675f0d4dff9c5318,hard_safety,192
675f0d4dff9c5318,compatible,30
675f0d4dff9c5318,quality,30
675f0d4dff9c5318,local,30
675f0d4dff9c5318,global_front2,30
675f0d4dff9c5318,conditional_front2,30
9fe72fe991c859f0,raw,192
9fe72fe991c859f0,hard_safety,192
9fe72fe991c859f0,compatible,69
9fe72fe991c859f0,quality,46
9fe72fe991c859f0,local,46
9fe72fe991c859f0,global_front2,0
9fe72fe991c859f0,conditional_front2,2
f6a1a2760a7b57a4,raw,192
f6a1a2760a7b57a4,hard_safety,134
f6a1a2760a7b57a4,compatible,7
f6a1a2760a7b57a4,quality,7
f6a1a2760a7b57a4,local,3
f6a1a2760a7b57a4,global_front2,0
f6a1a2760a7b57a4,conditional_front2,2
6176348b971f52c5,raw,192
6176348b971f52c5,hard_safety,192
6176348b971f52c5,compatible,32
6176348b971f52c5,quality,32
6176348b971f52c5,local,32
6176348b971f52c5,global_front2,32
6176348b971f52c5,conditional_front2,32
1decf76c77be59c8,raw,192
1decf76c77be59c8,hard_safety,188
1decf76c77be59c8,compatible,44
1decf76c77be59c8,quality,44
1decf76c77be59c8,local,43
1decf76c77be59c8,global_front2,43
1decf76c77be59c8,conditional_front2,43
91e6cce9eb7d5765,raw,192
91e6cce9eb7d5765,hard_safety,192
91e6cce9eb7d5765,compatible,35
91e6cce9eb7d5765,quality,28
91e6cce9eb7d5765,local,28
91e6cce9eb7d5765,global_front2,0
91e6cce9eb7d5765,conditional_front2,2
d360abe45ec55059,raw,192
d360abe45ec55059,hard_safety,191
d360abe45ec55059,compatible,33
d360abe45ec55059,quality,24
d360abe45ec55059,local,24
d360abe45ec55059,global_front2,0
d360abe45ec55059,conditional_front2,2
45cace6f6d275159,raw,192
45cace6f6d275159,hard_safety,192
45cace6f6d275159,compatible,32
45cace6f6d275159,quality,24
45cace6f6d275159,local,24
45cace6f6d275159,global_front2,0
45cace6f6d275159,conditional_front2,2
9551d9bffa515426,raw,192
9551d9bffa515426,hard_safety,192
9551d9bffa515426,compatible,42
9551d9bffa515426,quality,42
9551d9bffa515426,local,42
9551d9bffa515426,global_front2,42
9551d9bffa515426,conditional_front2,42
6f95e882286e5388,raw,192
6f95e882286e5388,hard_safety,192
6f95e882286e5388,compatible,34
6f95e882286e5388,quality,31
6f95e882286e5388,local,31
6f95e882286e5388,global_front2,0
6f95e882286e5388,conditional_front2,2
fcc0457324f15902,raw,192
fcc0457324f15902,hard_safety,191
fcc0457324f15902,compatible,35
fcc0457324f15902,quality,35
fcc0457324f15902,local,35
fcc0457324f15902,global_front2,35
fcc0457324f15902,conditional_front2,35
aa58d1ab2faa5746,raw,192
aa58d1ab2faa5746,hard_safety,190
aa58d1ab2faa5746,compatible,48
aa58d1ab2faa5746,quality,48
aa58d1ab2faa5746,local,48
aa58d1ab2faa5746,global_front2,48
aa58d1ab2faa5746,conditional_front2,48
5d711f77d42054d6,raw,192
5d711f77d42054d6,hard_safety,192
5d711f77d42054d6,compatible,35
5d711f77d42054d6,quality,26
5d711f77d42054d6,local,26
5d711f77d42054d6,global_front2,0
5d711f77d42054d6,conditional_front2,2
fa00af6ecc8a5cb4,raw,192
fa00af6ecc8a5cb4,hard_safety,192
fa00af6ecc8a5cb4,compatible,47
fa00af6ecc8a5cb4,quality,26
fa00af6ecc8a5cb4,local,26
fa00af6ecc8a5cb4,global_front2,0
fa00af6ecc8a5cb4,conditional_front2,2
bf6158f005f956ae,raw,192
bf6158f005f956ae,hard_safety,190
bf6158f005f956ae,compatible,30
bf6158f005f956ae,quality,25
bf6158f005f956ae,local,25
bf6158f005f956ae,global_front2,0
bf6158f005f956ae,conditional_front2,2
67b08ea8fc9956b0,raw,192
67b08ea8fc9956b0,hard_safety,190
67b08ea8fc9956b0,compatible,43
67b08ea8fc9956b0,quality,43
67b08ea8fc9956b0,local,43
67b08ea8fc9956b0,global_front2,43
67b08ea8fc9956b0,conditional_front2,43
5cfcccdb3e3c539b,raw,192
5cfcccdb3e3c539b,hard_safety,192
5cfcccdb3e3c539b,compatible,32
5cfcccdb3e3c539b,quality,26
5cfcccdb3e3c539b,local,26
5cfcccdb3e3c539b,global_front2,0
5cfcccdb3e3c539b,conditional_front2,2
288f0194b6d45858,raw,192
288f0194b6d45858,hard_safety,192
288f0194b6d45858,compatible,42
288f0194b6d45858,quality,20
288f0194b6d45858,local,20
288f0194b6d45858,global_front2,0
288f0194b6d45858,conditional_front2,2
4094b79867cd5f7b,raw,192
4094b79867cd5f7b,hard_safety,189
4094b79867cd5f7b,compatible,31
4094b79867cd5f7b,quality,17
4094b79867cd5f7b,local,17
4094b79867cd5f7b,global_front2,0
4094b79867cd5f7b,conditional_front2,2
abd994ef714a595c,raw,192
abd994ef714a595c,hard_safety,192
abd994ef714a595c,compatible,30
abd994ef714a595c,quality,30
abd994ef714a595c,local,30
abd994ef714a595c,global_front2,30
abd994ef714a595c,conditional_front2,30
4668501db7065e02,raw,192
4668501db7065e02,hard_safety,192
4668501db7065e02,compatible,35
4668501db7065e02,quality,35
4668501db7065e02,local,35
4668501db7065e02,global_front2,35
4668501db7065e02,conditional_front2,35
289087a782995ef0,raw,192
289087a782995ef0,hard_safety,192
289087a782995ef0,compatible,42
289087a782995ef0,quality,42
289087a782995ef0,local,42
289087a782995ef0,global_front2,42
289087a782995ef0,conditional_front2,42
0eea4103d56352dd,raw,192
0eea4103d56352dd,hard_safety,192
0eea4103d56352dd,compatible,78
0eea4103d56352dd,quality,78
0eea4103d56352dd,local,78
0eea4103d56352dd,global_front2,78
0eea4103d56352dd,conditional_front2,78
b790a763e1ee538e,raw,192
b790a763e1ee538e,hard_safety,192
b790a763e1ee538e,compatible,31
b790a763e1ee538e,quality,19
b790a763e1ee538e,local,19
b790a763e1ee538e,global_front2,0
b790a763e1ee538e,conditional_front2,2
6ca255559e0350a5,raw,192
6ca255559e0350a5,hard_safety,188
6ca255559e0350a5,compatible,29
6ca255559e0350a5,quality,20
6ca255559e0350a5,local,20
6ca255559e0350a5,global_front2,0
6ca255559e0350a5,conditional_front2,2
6848c7497a065ae0,raw,192
6848c7497a065ae0,hard_safety,192
6848c7497a065ae0,compatible,28
6848c7497a065ae0,quality,21
6848c7497a065ae0,local,21
6848c7497a065ae0,global_front2,0
6848c7497a065ae0,conditional_front2,2
8a5bb66e9bb65101,raw,192
8a5bb66e9bb65101,hard_safety,192
8a5bb66e9bb65101,compatible,30
8a5bb66e9bb65101,quality,28
8a5bb66e9bb65101,local,28
8a5bb66e9bb65101,global_front2,0
8a5bb66e9bb65101,conditional_front2,2
4fa6a8e71f4a5984,raw,192
4fa6a8e71f4a5984,hard_safety,192
4fa6a8e71f4a5984,compatible,44
4fa6a8e71f4a5984,quality,35
4fa6a8e71f4a5984,local,35
4fa6a8e71f4a5984,global_front2,0
4fa6a8e71f4a5984,conditional_front2,2
77ded26c7a9654ad,raw,192
77ded26c7a9654ad,hard_safety,192
77ded26c7a9654ad,compatible,30
77ded26c7a9654ad,quality,24
77ded26c7a9654ad,local,24
77ded26c7a9654ad,global_front2,0
77ded26c7a9654ad,conditional_front2,2
5d83ddd5ec3c5326,raw,192
5d83ddd5ec3c5326,hard_safety,192
5d83ddd5ec3c5326,compatible,31
5d83ddd5ec3c5326,quality,25
5d83ddd5ec3c5326,local,25
5d83ddd5ec3c5326,global_front2,2
5d83ddd5ec3c5326,conditional_front2,2
7a03013d34b355c1,raw,192
7a03013d34b355c1,hard_safety,192
7a03013d34b355c1,compatible,36
7a03013d34b355c1,quality,29
7a03013d34b355c1,local,29
7a03013d34b355c1,global_front2,0
7a03013d34b355c1,conditional_front2,2
0b2061c2aced52de,raw,192
0b2061c2aced52de,hard_safety,192
0b2061c2aced52de,compatible,32
0b2061c2aced52de,quality,25
0b2061c2aced52de,local,25
0b2061c2aced52de,global_front2,0
0b2061c2aced52de,conditional_front2,2
945dcb42cd645cc2,raw,192
945dcb42cd645cc2,hard_safety,192
945dcb42cd645cc2,compatible,78
945dcb42cd645cc2,quality,71
945dcb42cd645cc2,local,71
945dcb42cd645cc2,global_front2,0
945dcb42cd645cc2,conditional_front2,2
66d5a6841d835e3a,raw,192
66d5a6841d835e3a,hard_safety,192
66d5a6841d835e3a,compatible,61
66d5a6841d835e3a,quality,47
66d5a6841d835e3a,local,47
66d5a6841d835e3a,global_front2,0
66d5a6841d835e3a,conditional_front2,2
1035d1c56f0f5ba9,raw,192
1035d1c56f0f5ba9,hard_safety,192
1035d1c56f0f5ba9,compatible,39
1035d1c56f0f5ba9,quality,26
1035d1c56f0f5ba9,local,26
1035d1c56f0f5ba9,global_front2,0
1035d1c56f0f5ba9,conditional_front2,2
98ad6d2817355b99,raw,192
98ad6d2817355b99,hard_safety,192
98ad6d2817355b99,compatible,37
98ad6d2817355b99,quality,37
98ad6d2817355b99,local,37
98ad6d2817355b99,global_front2,37
98ad6d2817355b99,conditional_front2,37
293fd2580df350a8,raw,192
293fd2580df350a8,hard_safety,192
293fd2580df350a8,compatible,30
293fd2580df350a8,quality,30
293fd2580df350a8,local,30
293fd2580df350a8,global_front2,30
293fd2580df350a8,conditional_front2,30
6864977b221059e4,raw,192
6864977b221059e4,hard_safety,191
6864977b221059e4,compatible,27
6864977b221059e4,quality,21
6864977b221059e4,local,21
6864977b221059e4,global_front2,0
6864977b221059e4,conditional_front2,2
161154cbf4245a3d,raw,192
161154cbf4245a3d,hard_safety,192
161154cbf4245a3d,compatible,32
161154cbf4245a3d,quality,22
161154cbf4245a3d,local,22
161154cbf4245a3d,global_front2,1
161154cbf4245a3d,conditional_front2,2
023664205ae95402,raw,192
023664205ae95402,hard_safety,192
023664205ae95402,compatible,76
023664205ae95402,quality,45
023664205ae95402,local,45
023664205ae95402,global_front2,1
023664205ae95402,conditional_front2,2
cd07f4279fa35240,raw,192
cd07f4279fa35240,hard_safety,192
cd07f4279fa35240,compatible,43
cd07f4279fa35240,quality,36
cd07f4279fa35240,local,36
cd07f4279fa35240,global_front2,0
cd07f4279fa35240,conditional_front2,2
7ae1fa9094f355c5,raw,192
7ae1fa9094f355c5,hard_safety,192
7ae1fa9094f355c5,compatible,31
7ae1fa9094f355c5,quality,31
7ae1fa9094f355c5,local,31
7ae1fa9094f355c5,global_front2,31
7ae1fa9094f355c5,conditional_front2,31
b7b9f31751e459f0,raw,192
b7b9f31751e459f0,hard_safety,192
b7b9f31751e459f0,compatible,31
b7b9f31751e459f0,quality,26
b7b9f31751e459f0,local,26
b7b9f31751e459f0,global_front2,0
b7b9f31751e459f0,conditional_front2,2
94cf3d2feed759ac,raw,192
94cf3d2feed759ac,hard_safety,191
94cf3d2feed759ac,compatible,32
94cf3d2feed759ac,quality,32
94cf3d2feed759ac,local,32
94cf3d2feed759ac,global_front2,32
94cf3d2feed759ac,conditional_front2,32
9f4e94fa77b555dd,raw,192
9f4e94fa77b555dd,hard_safety,192
9f4e94fa77b555dd,compatible,41
9f4e94fa77b555dd,quality,41
9f4e94fa77b555dd,local,41
9f4e94fa77b555dd,global_front2,41
9f4e94fa77b555dd,conditional_front2,41
5985ea459f145e5c,raw,192
5985ea459f145e5c,hard_safety,192
5985ea459f145e5c,compatible,46
5985ea459f145e5c,quality,33
5985ea459f145e5c,local,33
5985ea459f145e5c,global_front2,0
5985ea459f145e5c,conditional_front2,2
624789926abe5dac,raw,192
624789926abe5dac,hard_safety,192
624789926abe5dac,compatible,68
624789926abe5dac,quality,68
624789926abe5dac,local,68
624789926abe5dac,global_front2,68
624789926abe5dac,conditional_front2,68
adb657c849df5d9e,raw,192
adb657c849df5d9e,hard_safety,192
adb657c849df5d9e,compatible,30
adb657c849df5d9e,quality,30
adb657c849df5d9e,local,30
adb657c849df5d9e,global_front2,30
adb657c849df5d9e,conditional_front2,30
095f95bdbf1054d0,raw,192
095f95bdbf1054d0,hard_safety,192
095f95bdbf1054d0,compatible,30
095f95bdbf1054d0,quality,30
095f95bdbf1054d0,local,30
095f95bdbf1054d0,global_front2,30
095f95bdbf1054d0,conditional_front2,30
d117940fcb945ac1,raw,192
d117940fcb945ac1,hard_safety,192
d117940fcb945ac1,compatible,30
d117940fcb945ac1,quality,19
d117940fcb945ac1,local,19
d117940fcb945ac1,global_front2,0
d117940fcb945ac1,conditional_front2,2
ef023f6f394f5be8,raw,192
ef023f6f394f5be8,hard_safety,183
ef023f6f394f5be8,compatible,33
ef023f6f394f5be8,quality,25
ef023f6f394f5be8,local,24
ef023f6f394f5be8,global_front2,0
ef023f6f394f5be8,conditional_front2,2
451631b82dd757e4,raw,192
